,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
17,18,13.0,5.0,6.0,12.0,5.0,8.0,6.0,39.0,14.0,3.0,9.0,15.0,0.12727272727272726,0.6909090909090909,1
18,19,11.0,4.0,19.0,9.0,2.0,3.0,3.0,31.0,13.0,1.0,14.0,12.0,0.8,1.0,1
19,20,14.0,6.0,9.0,11.0,4.0,4.0,5.0,36.0,11.0,4.0,12.0,9.0,0.09090909090909091,0.3090909090909091,1
20,21,9.0,3.0,20.0,9.0,5.0,2.0,5.0,37.0,20.0,4.0,11.0,4.0,0.5818181818181818,0.6909090909090909,1
21,22,11.0,6.0,16.0,16.0,3.0,6.0,5.0,34.0,12.0,2.0,11.0,7.0,0.509090909090909,0.6727272727272726,1
22,23,13.0,6.0,12.0,12.0,4.0,10.0,5.0,40.0,11.0,4.0,12.0,6.0,0.10909090909090909,0.41818181818181815,1
23,24,14.0,5.0,14.0,15.0,2.0,4.0,5.0,32.0,12.0,4.0,11.0,9.0,0.5636363636363636,0.8909090909090909,1
24,25,13.0,6.0,7.0,5.0,6.0,2.0,7.0,34.0,8.0,3.0,15.0,11.0,0.4,0.9454545454545454,1
25,26,13.0,4.0,12.0,14.0,1.0,9.0,7.0,33.0,11.0,3.0,13.0,7.0,0.5454545454545454,0.5818181818181818,1
26,27,12.0,9.0,9.0,9.0,5.0,4.0,5.0,41.0,16.0,4.0,12.0,11.0,0.03636363636363636,0.4181818181818182,1
27,28,1.0,5.0,5.0,2.0,0.0,1.0,2.0,19.0,6.0,3.0,6.0,7.0,0.4727272727272727,0.5636363636363636,2
28,29,2.0,6.0,12.0,8.0,7.0,4.0,4.0,42.0,8.0,12.0,11.0,18.0,0.38181818181818183,0.8727272727272728,2
29,30,4.0,7.0,6.0,4.0,2.0,7.0,7.0,32.0,8.0,6.0,22.0,24.0,0.9636363636363636,1.7999999999999998,2
30,31,1.0,6.0,9.0,5.0,7.0,3.0,1.0,31.0,8.0,4.0,15.0,33.0,1.0,1.9090909090909092,2
31,32,3.0,7.0,8.0,5.0,7.0,7.0,5.0,35.0,5.0,9.0,20.0,20.0,0.8363636363636363,1.109090909090909,2
32,33,3.0,3.0,14.0,5.0,3.0,4.0,7.0,39.0,10.0,9.0,12.0,20.0,0.5272727272727272,1.0,2
33,34,1.0,8.0,12.0,6.0,6.0,5.0,3.0,40.0,6.0,10.0,19.0,19.0,0.6727272727272727,1.6545454545454545,2
34,35,2.0,4.0,12.0,2.0,8.0,5.0,7.0,36.0,6.0,7.0,17.0,23.0,0.8545454545454545,1.6,2
35,36,5.0,5.0,13.0,4.0,7.0,8.0,1.0,39.0,8.0,7.0,16.0,21.0,0.6545454545454545,1.6545454545454545,2
36,37,6.0,5.0,12.0,3.0,9.0,4.0,4.0,41.0,14.0,3.0,19.0,14.0,0.32727272727272727,0.7454545454545454,2
37,38,4.0,5.0,11.0,7.0,8.0,9.0,4.0,38.0,7.0,6.0,14.0,16.0,0.2545454545454545,0.8363636363636363,2
38,39,2.0,5.0,14.0,4.0,4.0,9.0,8.0,36.0,8.0,5.0,16.0,19.0,0.7272727272727273,1.4181818181818182,2
39,40,5.0,8.0,8.0,8.0,6.0,4.0,0.0,39.0,7.0,7.0,21.0,18.0,0.6909090909090909,1.4727272727272727,2
40,41,3.0,7.0,10.0,7.0,5.0,7.0,5.0,42.0,10.0,9.0,15.0,18.0,0.2727272727272727,0.509090909090909,2
41,42,4.0,5.0,6.0,6.0,10.0,4.0,4.0,40.0,10.0,9.0,17.0,23.0,0.6363636363636364,1.2363636363636363,2
42,43,2.0,15.0,9.0,2.0,3.0,7.0,8.0,41.0,4.0,5.0,17.0,21.0,0.7636363636363637,1.709090909090909,2
43,44,2.0,4.0,8.0,4.0,3.0,7.0,4.0,36.0,9.0,6.0,18.0,23.0,0.8909090909090909,1.2545454545454544,2
44,45,7.0,5.0,15.0,3.0,6.0,2.0,5.0,35.0,15.0,2.0,15.0,17.0,0.6181818181818182,0.6363636363636364,2
45,46,4.0,7.0,12.0,6.0,6.0,6.0,4.0,32.0,6.0,3.0,17.0,24.0,0.9454545454545454,1.6545454545454545,2
46,47,4.0,6.0,12.0,1.0,4.0,5.0,8.0,34.0,13.0,5.0,20.0,20.0,0.9090909090909091,1.7272727272727273,2
47,48,3.0,8.0,13.0,5.0,3.0,1.0,10.0,34.0,8.0,7.0,16.0,19.0,0.8181818181818182,1.0,2
48,49,2.0,15.0,4.0,4.0,7.0,4.0,5.0,53.0,13.0,11.0,12.0,15.0,0.16363636363636364,0.9636363636363636,2
49,50,7.0,3.0,10.0,0.0,4.0,5.0,4.0,37.0,11.0,6.0,20.0,22.0,0.8727272727272727,1.309090909090909,2
50,51,0.0,5.0,11.0,6.0,5.0,6.0,2.0,38.0,10.0,7.0,14.0,25.0,0.7818181818181819,1.4181818181818182,2
51,52,1.0,14.0,8.0,3.0,6.0,6.0,6.0,43.0,10.0,5.0,20.0,18.0,0.6,0.8909090909090909,2
52,53,6.0,2.0,11.0,4.0,6.0,7.0,8.0,30.0,5.0,5.0,13.0,28.0,0.9818181818181818,1.6363636363636362,2
53,54,7.0,7.0,9.0,7.0,11.0,5.0,5.0,40.0,4.0,6.0,13.0,19.0,0.45454545454545453,1.1818181818181819,2
54,55,4.0,5.0,10.0,5.0,6.0,3.0,8.0,30.0,7.0,8.0,19.0,20.0,0.9272727272727272,1.690909090909091,2
