,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,3.0,6.0,21.0,9.0,3.0,5.0,8.0,28.0,11.0,3.0,26.0,5.0,0.9090909090909091,1.3272727272727272,3
1,2,2.0,9.0,20.0,3.0,3.0,9.0,4.0,48.0,19.0,7.0,6.0,8.0,0.05454545454545454,0.7636363636363637,3
2,3,4.0,6.0,15.0,5.0,7.0,12.0,9.0,43.0,10.0,7.0,13.0,10.0,0.01818181818181818,0.36363636363636365,3
3,4,1.0,3.0,22.0,6.0,8.0,14.0,7.0,45.0,16.0,2.0,12.0,7.0,0.36363636363636365,0.9090909090909091,3
4,5,1.0,10.0,14.0,13.0,2.0,6.0,8.0,39.0,16.0,5.0,13.0,12.0,0.18181818181818182,0.6909090909090909,3
5,6,3.0,7.0,13.0,6.0,3.0,10.0,8.0,44.0,16.0,4.0,19.0,7.0,0.14545454545454545,0.6,3
6,7,3.0,7.0,13.0,6.0,6.0,13.0,6.0,42.0,12.0,4.0,21.0,7.0,0.34545454545454546,0.5272727272727273,3
7,8,3.0,12.0,18.0,4.0,2.0,9.0,5.0,39.0,12.0,2.0,17.0,6.0,0.5636363636363636,0.9636363636363636,3
8,9,1.0,8.0,18.0,4.0,0.0,9.0,6.0,43.0,18.0,5.0,16.0,12.0,0.3090909090909091,0.8,3
9,10,1.0,6.0,17.0,6.0,10.0,13.0,4.0,48.0,9.0,8.0,19.0,5.0,0.2909090909090909,0.45454545454545453,3
10,11,4.0,4.0,20.0,5.0,5.0,7.0,6.0,41.0,20.0,2.0,16.0,8.0,0.41818181818181815,0.6545454545454545,3
11,12,2.0,12.0,11.0,3.0,4.0,7.0,1.0,50.0,19.0,6.0,15.0,10.0,0.03636363636363636,0.4727272727272727,3
12,13,2.0,12.0,21.0,10.0,6.0,4.0,6.0,40.0,11.0,5.0,15.0,4.0,0.45454545454545453,1.2181818181818183,3
13,14,2.0,11.0,16.0,6.0,6.0,9.0,7.0,46.0,12.0,4.0,20.0,3.0,0.2545454545454545,1.1272727272727272,3
14,15,3.0,7.0,16.0,5.0,1.0,7.0,5.0,40.0,14.0,9.0,19.0,12.0,0.38181818181818183,1.0,3
15,16,6.0,4.0,19.0,6.0,5.0,14.0,5.0,33.0,6.0,2.0,27.0,4.0,0.8909090909090909,1.0363636363636364,3
16,17,3.0,2.0,11.0,12.0,5.0,7.0,10.0,34.0,12.0,6.0,17.0,6.0,0.2727272727272727,1.2545454545454544,3
17,18,3.0,7.0,21.0,8.0,2.0,7.0,6.0,34.0,7.0,11.0,22.0,5.0,0.8,1.0545454545454547,3
18,19,3.0,6.0,16.0,12.0,7.0,12.0,8.0,41.0,12.0,3.0,14.0,6.0,0.09090909090909091,0.2,3
19,20,2.0,8.0,13.0,6.0,6.0,11.0,10.0,40.0,9.0,4.0,16.0,5.0,0.12727272727272726,0.8727272727272728,3
20,21,1.0,9.0,25.0,4.0,3.0,5.0,7.0,38.0,14.0,4.0,21.0,3.0,0.7818181818181819,0.8,3
21,22,3.0,8.0,17.0,6.0,1.0,11.0,10.0,39.0,10.0,5.0,18.0,7.0,0.509090909090909,0.7818181818181817,3
22,23,4.0,7.0,12.0,4.0,0.0,5.0,7.0,44.0,21.0,8.0,18.0,11.0,0.2,0.8,3
23,24,2.0,8.0,16.0,7.0,6.0,5.0,7.0,38.0,10.0,6.0,22.0,7.0,0.5272727272727272,0.7454545454545454,3
24,25,3.0,3.0,15.0,6.0,2.0,9.0,5.0,42.0,15.0,10.0,21.0,8.0,0.5454545454545454,1.3636363636363638,3
25,26,0.0,7.0,23.0,4.0,2.0,14.0,5.0,44.0,15.0,5.0,13.0,6.0,0.5818181818181818,0.6181818181818182,3
26,27,2.0,8.0,11.0,10.0,6.0,12.0,5.0,46.0,16.0,1.0,20.0,4.0,0.16363636363636364,0.2545454545454545,3
27,28,2.0,3.0,9.0,2.0,0.0,4.0,2.0,15.0,2.0,2.0,14.0,4.0,0.9454545454545454,1.5272727272727273,3
28,29,3.0,2.0,14.0,18.0,3.0,5.0,5.0,19.0,2.0,4.0,18.0,12.0,1.0,1.1272727272727272,1
29,30,5.0,3.0,8.0,23.0,6.0,12.0,8.0,35.0,3.0,5.0,12.0,7.0,0.6727272727272727,0.8727272727272728,2
30,31,8.0,2.0,15.0,13.0,2.0,10.0,8.0,37.0,8.0,10.0,11.0,8.0,0.10909090909090909,1.0,2
31,32,4.0,1.0,14.0,11.0,5.0,9.0,12.0,38.0,4.0,9.0,14.0,7.0,0.21818181818181817,1.1818181818181819,2
32,33,6.0,1.0,13.0,13.0,6.0,5.0,9.0,30.0,4.0,8.0,18.0,11.0,0.6545454545454545,1.6,2
33,34,5.0,3.0,17.0,16.0,2.0,10.0,7.0,38.0,5.0,8.0,10.0,7.0,0.4727272727272727,1.1272727272727272,2
34,35,4.0,1.0,10.0,8.0,1.0,10.0,14.0,29.0,5.0,7.0,18.0,7.0,0.6909090909090909,1.2181818181818183,2
35,36,12.0,3.0,13.0,11.0,5.0,8.0,5.0,39.0,6.0,9.0,17.0,3.0,0.23636363636363636,1.0909090909090908,2
36,37,2.0,4.0,14.0,13.0,3.0,9.0,6.0,34.0,5.0,9.0,24.0,7.0,0.7272727272727273,1.4,2
37,38,4.0,3.0,14.0,21.0,4.0,7.0,5.0,32.0,9.0,6.0,14.0,10.0,0.7090909090909091,1.6181818181818182,2
38,39,2.0,2.0,11.0,22.0,5.0,2.0,9.0,23.0,3.0,5.0,14.0,11.0,0.9818181818181818,1.6181818181818182,1
39,40,6.0,5.0,14.0,21.0,2.0,10.0,9.0,29.0,3.0,5.0,13.0,7.0,0.8181818181818182,1.7454545454545456,2
40,41,8.0,4.0,18.0,5.0,4.0,8.0,9.0,36.0,5.0,11.0,13.0,11.0,0.32727272727272727,0.8909090909090909,3
41,42,8.0,1.0,18.0,16.0,4.0,8.0,9.0,25.0,2.0,7.0,17.0,6.0,0.9272727272727272,1.4,2
42,43,3.0,4.0,16.0,12.0,6.0,6.0,11.0,33.0,10.0,5.0,16.0,8.0,0.4909090909090909,0.5636363636363636,3
43,44,4.0,4.0,13.0,15.0,6.0,7.0,10.0,37.0,7.0,7.0,11.0,8.0,0.07272727272727272,0.4,2
44,45,9.0,2.0,14.0,10.0,6.0,6.0,9.0,30.0,6.0,5.0,15.0,8.0,0.4,0.6909090909090909,2
45,46,7.0,3.0,12.0,14.0,3.0,8.0,10.0,31.0,7.0,6.0,19.0,7.0,0.6181818181818182,1.3454545454545455,2
46,47,4.0,2.0,14.0,20.0,1.0,8.0,6.0,28.0,9.0,3.0,18.0,9.0,0.8727272727272727,1.5636363636363635,2
47,48,5.0,2.0,16.0,11.0,4.0,13.0,13.0,29.0,3.0,2.0,13.0,11.0,0.7636363636363637,1.6,2
48,49,7.0,10.0,11.0,10.0,4.0,9.0,11.0,30.0,2.0,3.0,12.0,15.0,0.6363636363636364,0.6909090909090909,2
49,50,7.0,1.0,6.0,15.0,3.0,13.0,8.0,39.0,6.0,13.0,17.0,6.0,0.43636363636363634,1.4363636363636363,2
50,51,4.0,3.0,15.0,22.0,3.0,2.0,12.0,25.0,6.0,7.0,16.0,6.0,0.9636363636363636,1.3454545454545455,1
51,52,6.0,1.0,13.0,20.0,0.0,14.0,13.0,30.0,5.0,3.0,13.0,5.0,0.8545454545454545,1.6363636363636362,2
52,53,5.0,2.0,16.0,16.0,3.0,5.0,6.0,34.0,8.0,8.0,14.0,9.0,0.6,0.9090909090909091,2
53,54,4.0,3.0,15.0,14.0,3.0,4.0,7.0,31.0,3.0,13.0,17.0,9.0,0.7454545454545455,1.5454545454545454,2
54,55,6.0,3.0,22.0,10.0,3.0,6.0,9.0,28.0,4.0,7.0,14.0,10.0,0.8363636363636363,1.2,2
