,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
25,26,7.0,11.0,14.0,15.0,3.0,4.0,14.0,35.0,11.0,4.0,9.0,6.0,3,0.21818181818181817,0.32727272727272727,0.5454545454545454
26,27,3.0,11.0,13.0,13.0,6.0,4.0,6.0,36.0,10.0,3.0,8.0,11.0,3,0.16363636363636364,0.12727272727272726,0.2909090909090909
27,28,8.0,4.0,3.0,8.0,0.0,5.0,2.0,20.0,9.0,1.0,7.0,3.0,2,0.5454545454545454,0.2727272727272727,0.8181818181818181
28,29,10.0,3.0,13.0,7.0,7.0,3.0,7.0,31.0,12.0,4.0,13.0,13.0,2,0.03636363636363636,0.23636363636363636,0.2727272727272727
29,30,17.0,0.0,14.0,11.0,6.0,1.0,6.0,23.0,8.0,5.0,13.0,6.0,1,0.8181818181818182,0.8545454545454545,1.6727272727272728
30,31,17.0,2.0,11.0,14.0,5.0,2.0,5.0,35.0,18.0,4.0,10.0,8.0,2,0.9090909090909091,0.2909090909090909,1.2
31,32,15.0,1.0,13.0,15.0,1.0,2.0,3.0,20.0,9.0,3.0,16.0,13.0,1,0.9272727272727272,0.9636363636363636,1.8909090909090909
32,33,20.0,3.0,10.0,6.0,3.0,1.0,6.0,21.0,6.0,3.0,15.0,19.0,1,0.7454545454545455,1.0,1.7454545454545456
33,34,6.0,5.0,11.0,16.0,6.0,2.0,2.0,35.0,12.0,3.0,14.0,16.0,2,0.6727272727272727,0.36363636363636365,1.0363636363636364
34,35,15.0,2.0,12.0,12.0,4.0,1.0,5.0,30.0,13.0,3.0,10.0,15.0,2,0.6545454545454545,0.6,1.2545454545454544
35,36,7.0,2.0,10.0,13.0,9.0,1.0,9.0,27.0,11.0,1.0,16.0,12.0,2,0.4909090909090909,0.7818181818181819,1.2727272727272727
36,37,9.0,3.0,13.0,17.0,2.0,1.0,8.0,27.0,14.0,2.0,15.0,11.0,2,0.41818181818181815,0.8181818181818182,1.2363636363636363
37,38,15.0,2.0,9.0,6.0,7.0,0.0,2.0,34.0,18.0,3.0,15.0,15.0,2,0.5636363636363636,0.38181818181818183,0.9454545454545454
38,39,15.0,2.0,11.0,11.0,4.0,2.0,3.0,26.0,12.0,3.0,24.0,10.0,1,0.3090909090909091,0.9090909090909091,1.2181818181818183
39,40,11.0,2.0,18.0,15.0,6.0,4.0,1.0,28.0,11.0,1.0,13.0,10.0,2,0.5818181818181818,0.7454545454545455,1.3272727272727272
40,41,15.0,2.0,13.0,11.0,3.0,3.0,4.0,28.0,13.0,3.0,15.0,12.0,2,0.4,0.6181818181818182,1.018181818181818
41,42,15.0,3.0,9.0,11.0,5.0,3.0,9.0,28.0,11.0,4.0,11.0,14.0,2,0.8,0.45454545454545453,1.2545454545454546
42,43,18.0,1.0,11.0,16.0,2.0,0.0,11.0,23.0,14.0,2.0,10.0,6.0,1,0.6181818181818182,0.9272727272727272,1.5454545454545454
43,44,8.0,3.0,11.0,17.0,5.0,2.0,2.0,29.0,13.0,2.0,18.0,14.0,2,0.509090909090909,0.8,1.309090909090909
44,45,15.0,3.0,15.0,12.0,8.0,1.0,9.0,28.0,12.0,1.0,7.0,10.0,2,0.8363636363636363,0.6545454545454545,1.4909090909090907
45,46,17.0,2.0,14.0,12.0,0.0,4.0,5.0,21.0,8.0,3.0,20.0,9.0,1,0.6,0.9818181818181818,1.5818181818181818
46,47,14.0,2.0,12.0,15.0,6.0,1.0,1.0,27.0,15.0,1.0,15.0,14.0,2,0.9454545454545454,0.8363636363636363,1.7818181818181817
47,48,12.0,3.0,12.0,9.0,7.0,1.0,7.0,39.0,21.0,2.0,12.0,9.0,2,0.32727272727272727,0.10909090909090909,0.43636363636363634
48,49,14.0,3.0,7.0,6.0,5.0,2.0,4.0,38.0,22.0,2.0,11.0,14.0,2,0.45454545454545453,0.3090909090909091,0.7636363636363637
49,50,17.0,4.0,8.0,12.0,4.0,3.0,7.0,33.0,9.0,4.0,10.0,10.0,2,0.8909090909090909,0.2,1.0909090909090908
50,51,14.0,4.0,9.0,10.0,7.0,3.0,10.0,29.0,9.0,3.0,17.0,10.0,2,0.8727272727272727,0.5272727272727272,1.4
51,52,16.0,4.0,12.0,15.0,7.0,3.0,6.0,29.0,12.0,1.0,11.0,11.0,2,1.0,0.5818181818181818,1.5818181818181818
52,53,15.0,1.0,13.0,11.0,4.0,1.0,6.0,26.0,12.0,1.0,12.0,11.0,2,0.2545454545454545,0.7090909090909091,0.9636363636363636
53,54,9.0,0.0,9.0,14.0,5.0,5.0,9.0,34.0,13.0,4.0,15.0,6.0,2,0.9818181818181818,0.14545454545454545,1.1272727272727272
54,55,8.0,3.0,10.0,12.0,6.0,0.0,9.0,34.0,19.0,1.0,13.0,14.0,2,0.4727272727272727,0.41818181818181815,0.8909090909090909
