,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
14,15,8.0,8.0,14.0,13.0,8.0,3.0,12.0,36.0,6.0,8.0,5.0,12.0,1,0.03636363636363636,0.9818181818181818,1.018181818181818
15,16,11.0,10.0,4.0,16.0,5.0,3.0,9.0,46.0,14.0,8.0,8.0,6.0,2,0.8909090909090909,0.3090909090909091,1.2
16,17,6.0,11.0,14.0,12.0,8.0,2.0,8.0,46.0,10.0,6.0,2.0,12.0,2,0.2727272727272727,0.8363636363636363,1.109090909090909
17,18,6.0,12.0,7.0,16.0,6.0,6.0,2.0,50.0,17.0,4.0,3.0,6.0,2,0.5454545454545454,0.7818181818181819,1.3272727272727272
18,19,4.0,13.0,10.0,11.0,15.0,6.0,8.0,54.0,10.0,6.0,4.0,9.0,2,0.2909090909090909,0.43636363636363634,0.7272727272727273
19,20,7.0,12.0,11.0,9.0,8.0,2.0,3.0,53.0,15.0,10.0,8.0,9.0,2,0.36363636363636365,0.23636363636363636,0.6
20,21,6.0,10.0,9.0,11.0,6.0,2.0,4.0,43.0,10.0,8.0,6.0,11.0,2,0.07272727272727272,0.2909090909090909,0.36363636363636365
21,22,8.0,14.0,9.0,13.0,6.0,4.0,7.0,48.0,17.0,3.0,6.0,9.0,2,0.01818181818181818,0.21818181818181817,0.23636363636363636
22,23,13.0,7.0,8.0,11.0,6.0,4.0,10.0,49.0,17.0,10.0,5.0,4.0,2,0.6727272727272727,0.05454545454545454,0.7272727272727273
23,24,8.0,9.0,15.0,8.0,9.0,2.0,6.0,42.0,12.0,7.0,3.0,8.0,2,0.9818181818181818,0.5454545454545454,1.5272727272727273
24,25,9.0,8.0,9.0,12.0,11.0,4.0,3.0,53.0,17.0,8.0,2.0,12.0,2,0.4727272727272727,0.38181818181818183,0.8545454545454545
25,26,6.0,12.0,6.0,14.0,9.0,8.0,3.0,56.0,13.0,9.0,5.0,10.0,3,0.6181818181818182,0.4909090909090909,1.1090909090909091
26,27,8.0,9.0,9.0,10.0,8.0,6.0,5.0,51.0,11.0,11.0,5.0,12.0,3,0.8727272727272727,0.07272727272727272,0.9454545454545454
27,28,5.0,4.0,3.0,3.0,2.0,1.0,3.0,19.0,8.0,4.0,7.0,5.0,3,0.09090909090909091,0.7636363636363637,0.8545454545454546
28,29,8.0,11.0,7.0,8.0,9.0,7.0,3.0,55.0,9.0,11.0,8.0,5.0,3,0.2,0.14545454545454545,0.34545454545454546
29,30,6.0,5.0,5.0,8.0,4.0,7.0,9.0,48.0,13.0,10.0,9.0,7.0,3,0.43636363636363634,0.03636363636363636,0.4727272727272727
30,31,5.0,6.0,6.0,8.0,6.0,7.0,5.0,52.0,14.0,8.0,15.0,8.0,3,0.5818181818181818,0.12727272727272726,0.709090909090909
31,32,1.0,5.0,6.0,6.0,13.0,7.0,6.0,61.0,17.0,12.0,9.0,10.0,3,0.8181818181818182,0.5272727272727272,1.3454545454545455
32,33,12.0,5.0,4.0,4.0,10.0,8.0,3.0,60.0,8.0,14.0,10.0,7.0,3,0.7454545454545455,0.509090909090909,1.2545454545454544
33,34,6.0,2.0,4.0,14.0,7.0,10.0,4.0,51.0,10.0,14.0,11.0,9.0,3,0.8363636363636363,0.8727272727272727,1.709090909090909
34,35,11.0,5.0,8.0,7.0,5.0,11.0,5.0,45.0,9.0,8.0,13.0,5.0,3,0.7090909090909091,0.4,1.1090909090909091
35,36,11.0,8.0,9.0,7.0,7.0,4.0,4.0,53.0,14.0,9.0,9.0,5.0,3,0.9454545454545454,0.01818181818181818,0.9636363636363636
36,37,10.0,3.0,5.0,12.0,8.0,10.0,0.0,59.0,18.0,16.0,9.0,5.0,3,0.16363636363636364,0.8,0.9636363636363636
37,38,8.0,2.0,6.0,11.0,11.0,9.0,3.0,57.0,15.0,9.0,10.0,5.0,3,0.7272727272727273,0.4727272727272727,1.2
38,39,6.0,5.0,4.0,12.0,5.0,11.0,2.0,55.0,15.0,8.0,16.0,4.0,3,0.6545454545454545,0.7090909090909091,1.3636363636363638
39,40,5.0,3.0,4.0,12.0,12.0,9.0,4.0,56.0,10.0,15.0,11.0,5.0,3,0.23636363636363636,0.9090909090909091,1.1454545454545455
40,41,7.0,5.0,4.0,6.0,4.0,9.0,3.0,57.0,11.0,19.0,12.0,6.0,3,0.8545454545454545,0.6727272727272727,1.5272727272727273
41,42,12.0,2.0,7.0,7.0,4.0,8.0,4.0,53.0,19.0,8.0,8.0,9.0,3,0.9272727272727272,0.10909090909090909,1.0363636363636364
42,43,5.0,5.0,7.0,12.0,5.0,8.0,3.0,59.0,12.0,13.0,10.0,3.0,3,0.6363636363636364,0.6363636363636364,1.2727272727272727
43,44,10.0,5.0,4.0,13.0,8.0,11.0,5.0,50.0,11.0,10.0,11.0,7.0,3,0.2545454545454545,0.2727272727272727,0.5272727272727272
44,45,7.0,8.0,8.0,5.0,6.0,10.0,3.0,55.0,16.0,7.0,11.0,9.0,3,0.12727272727272726,0.09090909090909091,0.21818181818181817
45,46,8.0,2.0,3.0,7.0,7.0,11.0,7.0,56.0,17.0,3.0,4.0,7.0,3,0.4909090909090909,0.36363636363636365,0.8545454545454545
46,47,8.0,3.0,1.0,6.0,12.0,10.0,3.0,58.0,9.0,12.0,17.0,7.0,3,0.41818181818181815,0.6545454545454545,1.0727272727272728
47,48,7.0,4.0,6.0,10.0,7.0,11.0,4.0,60.0,15.0,17.0,2.0,11.0,3,0.9636363636363636,0.6,1.5636363636363635
48,49,8.0,5.0,4.0,6.0,11.0,8.0,8.0,56.0,8.0,13.0,12.0,6.0,3,0.7818181818181819,0.18181818181818182,0.9636363636363636
49,50,12.0,5.0,8.0,8.0,12.0,12.0,3.0,56.0,11.0,9.0,5.0,7.0,3,0.9090909090909091,0.16363636363636364,1.0727272727272728
50,51,17.0,7.0,2.0,5.0,4.0,11.0,3.0,52.0,13.0,11.0,8.0,5.0,3,0.8,0.7272727272727273,1.5272727272727273
51,52,9.0,2.0,8.0,10.0,8.0,8.0,4.0,49.0,7.0,14.0,11.0,8.0,3,1.0,0.6181818181818182,1.6181818181818182
52,53,8.0,3.0,4.0,10.0,7.0,13.0,3.0,55.0,15.0,10.0,12.0,8.0,3,0.6909090909090909,0.34545454545454546,1.0363636363636364
53,54,8.0,3.0,6.0,8.0,11.0,7.0,5.0,56.0,9.0,16.0,8.0,9.0,3,0.10909090909090909,0.45454545454545453,0.5636363636363636
54,55,6.0,8.0,10.0,11.0,8.0,5.0,6.0,53.0,13.0,9.0,8.0,2.0,3,0.45454545454545453,0.2545454545454545,0.709090909090909
